-0.014,2.758
-0.013998,2.758
-0.013996,2.758
-0.013994,2.75
-0.013992,2.758
-0.01399,2.766
-0.013988,2.758
-0.013986,2.75
-0.013984,2.758
-0.013982,2.758
-0.01398,2.758
-0.013978,2.75
-0.013976,2.766
-0.013974,2.75
-0.013972,2.758
-0.01397,2.75
-0.013968,2.766
-0.013966,2.766
-0.013964,2.758
-0.013962,2.758
-0.01396,2.758
-0.013958,2.758
-0.013956,2.766
-0.013954,2.75
-0.013952,2.758
-0.01395,2.766
-0.013948,2.766
-0.013946,2.766
-0.013944,2.766
-0.013942,2.766
-0.01394,2.766
-0.013938,2.766
-0.013936,2.766
-0.013934,2.758
-0.013932,2.766
-0.01393,2.766
-0.013928,2.758
-0.013926,2.758
-0.013924,2.758
-0.013922,2.758
-0.01392,2.758
-0.013918,2.766
-0.013916,2.766
-0.013914,2.774
-0.013912,2.766
-0.01391,2.758
-0.013908,2.758
-0.013906,2.774
-0.013904,2.766
-0.013902,2.758
-0.0139,2.766
-0.013898,2.758
-0.013896,2.758
-0.013894,2.758
-0.013892,2.766
-0.01389,2.758
-0.013888,2.758
-0.013886,2.774
-0.013884,2.766
-0.013882,2.766
-0.01388,2.758
-0.013878,2.766
-0.013876,2.766
-0.013874,2.758
-0.013872,2.774
-0.01387,2.774
-0.013868,2.758
-0.013866,2.766
-0.013864,2.758
-0.013862,2.774
-0.01386,2.758
-0.013858,2.766
-0.013856,2.758
-0.013854,2.774
-0.013852,2.758
-0.01385,2.758
-0.013848,2.758
-0.013846,2.766
-0.013844,2.766
-0.013842,2.758
-0.01384,2.766
-0.013838,2.766
-0.013836,2.774
-0.013834,2.758
-0.013832,2.758
-0.01383,2.766
-0.013828,2.774
-0.013826,2.766
-0.013824,2.766
-0.013822,2.766
-0.01382,2.766
-0.013818,2.766
-0.013816,2.766
-0.013814,2.774
-0.013812,2.758
-0.01381,2.774
-0.013808,2.758
-0.013806,2.766
-0.013804,2.774
-0.013802,2.774
-0.0138,2.766
-0.013798,2.774
-0.013796,2.766
-0.013794,2.766
-0.013792,2.766
-0.01379,2.774
-0.013788,2.766
-0.013786,2.758
-0.013784,2.774
-0.013782,2.774
-0.01378,2.774
-0.013778,2.758
-0.013776,2.766
-0.013774,2.766
-0.013772,2.774
-0.01377,2.774
-0.013768,2.766
-0.013766,2.774
-0.013764,2.774
-0.013762,2.766
-0.01376,2.774
-0.013758,2.774
-0.013756,2.782
-0.013754,2.766
-0.013752,2.766
-0.01375,2.766
-0.013748,2.774
-0.013746,2.774
-0.013744,2.774
-0.013742,2.774
-0.01374,2.774
-0.013738,2.782
-0.013736,2.774
-0.013734,2.766
-0.013732,2.774
-0.01373,2.766
-0.013728,2.774
-0.013726,2.766
-0.013724,2.774
-0.013722,2.774
-0.01372,2.766
-0.013718,2.774
-0.013716,2.766
-0.013714,2.774
-0.013712,2.766
-0.01371,2.774
-0.013708,2.766
-0.013706,2.782
-0.013704,2.774
-0.013702,2.766
-0.0137,2.766
-0.013698,2.766
-0.013696,2.766
-0.013694,2.766
-0.013692,2.766
-0.01369,2.782
-0.013688,2.774
-0.013686,2.766
-0.013684,2.766
-0.013682,2.766
-0.01368,2.774
-0.013678,2.774
-0.013676,2.774
-0.013674,2.766
-0.013672,2.766
-0.01367,2.774
-0.013668,2.774
-0.013666,2.766
-0.013664,2.774
-0.013662,2.774
-0.01366,2.774
-0.013658,2.758
-0.013656,2.766
-0.013654,2.766
-0.013652,2.766
-0.01365,2.774
-0.013648,2.766
-0.013646,2.774
-0.013644,2.766
-0.013642,2.774
-0.01364,2.774
-0.013638,2.774
-0.013636,2.774
-0.013634,2.774
-0.013632,2.766
-0.01363,2.766
-0.013628,2.774
-0.013626,2.766
-0.013624,2.766
-0.013622,2.774
-0.01362,2.766
-0.013618,2.774
-0.013616,2.774
-0.013614,2.782
-0.013612,2.766
-0.01361,2.774
-0.013608,2.782
-0.013606,2.774
-0.013604,2.766
-0.013602,2.774
-0.0136,2.766
-0.013598,2.766
-0.013596,2.766
-0.013594,2.774
-0.013592,2.774
-0.01359,2.782
-0.013588,2.766
-0.013586,2.774
-0.013584,2.774
-0.013582,2.766
-0.01358,2.774
-0.013578,2.766
-0.013576,2.766
-0.013574,2.774
-0.013572,2.766
-0.01357,2.774
-0.013568,2.782
-0.013566,2.774
-0.013564,2.782
-0.013562,2.766
-0.01356,2.766
-0.013558,2.782
-0.013556,2.774
-0.013554,2.782
-0.013552,2.774
-0.01355,2.766
-0.013548,2.766
-0.013546,2.766
-0.013544,2.774
-0.013542,2.766
-0.01354,2.774
-0.013538,2.774
-0.013536,2.782
-0.013534,2.766
-0.013532,2.766
-0.01353,2.766
-0.013528,2.774
-0.013526,2.766
-0.013524,2.774
-0.013522,2.774
-0.01352,2.766
-0.013518,2.774
-0.013516,2.766
-0.013514,2.774
-0.013512,2.766
-0.01351,2.774
-0.013508,2.766
-0.013506,2.758
-0.013504,2.766
-0.013502,2.766
-0.0135,2.774
-0.013498,2.766
-0.013496,2.774
-0.013494,2.774
-0.013492,2.766
-0.01349,2.774
-0.013488,2.774
-0.013486,2.774
-0.013484,2.774
-0.013482,2.766
-0.01348,2.766
-0.013478,2.774
-0.013476,2.766
-0.013474,2.766
-0.013472,2.774
-0.01347,2.766
-0.013468,2.774
-0.013466,2.782
-0.013464,2.782
-0.013462,2.766
-0.01346,2.774
-0.013458,2.766
-0.013456,2.774
-0.013454,2.766
-0.013452,2.766
-0.01345,2.774
-0.013448,2.782
-0.013446,2.774
-0.013444,2.774
-0.013442,2.766
-0.01344,2.758
-0.013438,2.774
-0.013436,2.774
-0.013434,2.766
-0.013432,2.774
-0.01343,2.774
-0.013428,2.774
-0.013426,2.766
-0.013424,2.766
-0.013422,2.766
-0.01342,2.766
-0.013418,2.774
-0.013416,2.774
-0.013414,2.774
-0.013412,2.766
-0.01341,2.766
-0.013408,2.774
-0.013406,2.758
-0.013404,2.766
-0.013402,2.766
-0.0134,2.774
-0.013398,2.774
-0.013396,2.774
-0.013394,2.758
-0.013392,2.766
-0.01339,2.774
-0.013388,2.774
-0.013386,2.774
-0.013384,2.766
-0.013382,2.766
-0.01338,2.758
-0.013378,2.758
-0.013376,2.758
-0.013374,2.758
-0.013372,2.766
-0.01337,2.766
-0.013368,2.758
-0.013366,2.758
-0.013364,2.766
-0.013362,2.758
-0.01336,2.774
-0.013358,2.766
-0.013356,2.766
-0.013354,2.774
-0.013352,2.774
-0.01335,2.758
-0.013348,2.774
-0.013346,2.758
-0.013344,2.758
-0.013342,2.766
-0.01334,2.766
-0.013338,2.758
-0.013336,2.766
-0.013334,2.758
-0.013332,2.758
-0.01333,2.766
-0.013328,2.758
-0.013326,2.758
-0.013324,2.758
-0.013322,2.766
-0.01332,2.766
-0.013318,2.758
-0.013316,2.774
-0.013314,2.774
-0.013312,2.766
-0.01331,2.758
-0.013308,2.766
-0.013306,2.758
-0.013304,2.766
-0.013302,2.766
-0.0133,2.758
-0.013298,2.766
-0.013296,2.774
-0.013294,2.766
-0.013292,2.758
-0.01329,2.758
-0.013288,2.766
-0.013286,2.758
-0.013284,2.766
